id,fiscal_service_id,document_code,document_name,is_mandatory,applies_to,file_types,max_size_mb,validity_months,display_order,created_at
RD-01560,T-444,T-444-DOC-1560,Documento 1560,True,both,"{pdf,jpg,png}",10,24,1560,2025-09-29T11:00:28.893598Z
RD-01561,T-445,T-445-DOC-1561,- Licencia comercial estándar,True,both,"{pdf,jpg,png}",10,24,1561,2025-09-29T11:00:28.893598Z
RD-01562,T-445,T-445-DOC-1562,- Listado de equipos,True,both,"{pdf,jpg,png}",10,24,1562,2025-09-29T11:00:28.893598Z
RD-01563,T-445,T-445-DOC-1563,- Certificados de formación del personal,True,both,{pdf},10,12,1563,2025-09-29T11:00:28.893598Z
RD-01564,T-445,T-445-DOC-1564,- Plan de servicios,True,both,"{pdf,jpg,png}",10,24,1564,2025-09-29T11:00:28.893598Z
RD-01565,T-445,T-445-DOC-1565,- Seguro básico,True,both,"{pdf,jpg,png}",10,24,1565,2025-09-29T11:00:28.893598Z
RD-01566,T-445,T-445-DOC-1566,Documento 1566,True,both,"{pdf,jpg,png}",10,24,1566,2025-09-29T11:00:28.893598Z
RD-01567,T-445,T-445-DOC-1567,Documento 1567,True,both,"{pdf,jpg,png}",10,24,1567,2025-09-29T11:00:28.893598Z
RD-01568,T-445,T-445-DOC-1568,Documento 1568,True,both,"{pdf,jpg,png}",10,24,1568,2025-09-29T11:00:28.893598Z
RD-01569,T-445,T-445-DOC-1569,Documento 1569,True,both,"{pdf,jpg,png}",10,24,1569,2025-09-29T11:00:28.893598Z
RD-01570,T-445,T-445-DOC-1570,Documento 1570,True,both,"{pdf,jpg,png}",10,24,1570,2025-09-29T11:00:28.893598Z
RD-01571,T-445,T-445-DOC-1571,Documento 1571,True,both,"{pdf,jpg,png}",10,24,1571,2025-09-29T11:00:28.893598Z
RD-01572,T-445,T-445-DOC-1572,Documento 1572,True,both,"{pdf,jpg,png}",10,24,1572,2025-09-29T11:00:28.893598Z
RD-01573,T-445,T-445-DOC-1573,Documento 1573,True,both,"{pdf,jpg,png}",10,24,1573,2025-09-29T11:00:28.893598Z
RD-01574,T-445,T-445-DOC-1574,Documento 1574,True,both,"{pdf,jpg,png}",10,24,1574,2025-09-29T11:00:28.893598Z
RD-01575,T-445,T-445-DOC-1575,Documento 1575,True,both,"{pdf,jpg,png}",10,24,1575,2025-09-29T11:00:28.893598Z
RD-01576,T-446,T-446-DOC-1576,- Licencia comercial básica,True,both,"{pdf,jpg,png}",10,24,1576,2025-09-29T11:00:28.893598Z
RD-01577,T-446,T-446-DOC-1577,- Inventario básico de equipos,True,both,"{pdf,jpg,png}",10,24,1577,2025-09-29T11:00:28.893598Z
RD-01578,T-446,T-446-DOC-1578,- Certificado de capacitación básica,True,both,{pdf},10,12,1578,2025-09-29T11:00:28.893598Z
RD-01579,T-446,T-446-DOC-1579,- Plan de operación simplificado,True,both,"{pdf,jpg,png}",10,24,1579,2025-09-29T11:00:28.893598Z
RD-01580,T-446,T-446-DOC-1580,- Seguro mínimo,True,both,"{pdf,jpg,png}",10,24,1580,2025-09-29T11:00:28.893598Z
RD-01581,T-446,T-446-DOC-1581,Documento 1581,True,both,"{pdf,jpg,png}",10,24,1581,2025-09-29T11:00:28.893598Z
RD-01582,T-446,T-446-DOC-1582,Documento 1582,True,both,"{pdf,jpg,png}",10,24,1582,2025-09-29T11:00:28.893598Z
RD-01583,T-446,T-446-DOC-1583,Documento 1583,True,both,"{pdf,jpg,png}",10,24,1583,2025-09-29T11:00:28.893598Z
RD-01584,T-446,T-446-DOC-1584,Documento 1584,True,both,"{pdf,jpg,png}",10,24,1584,2025-09-29T11:00:28.893598Z
RD-01585,T-446,T-446-DOC-1585,Documento 1585,True,both,"{pdf,jpg,png}",10,24,1585,2025-09-29T11:00:28.893598Z
RD-01586,T-446,T-446-DOC-1586,Documento 1586,True,both,"{pdf,jpg,png}",10,24,1586,2025-09-29T11:00:28.893598Z
RD-01587,T-446,T-446-DOC-1587,Documento 1587,True,both,"{pdf,jpg,png}",10,24,1587,2025-09-29T11:00:28.893598Z
RD-01588,T-446,T-446-DOC-1588,Documento 1588,True,both,"{pdf,jpg,png}",10,24,1588,2025-09-29T11:00:28.893598Z
RD-01589,T-446,T-446-DOC-1589,Documento 1589,True,both,"{pdf,jpg,png}",10,24,1589,2025-09-29T11:00:28.893598Z
RD-01590,T-446,T-446-DOC-1590,Documento 1590,True,both,"{pdf,jpg,png}",10,24,1590,2025-09-29T11:00:28.893598Z
RD-01591,T-447,T-447-DOC-1591,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1591,2025-09-29T11:00:28.893598Z
RD-01592,T-447,T-447-DOC-1592,- Texto de dedicatoria,True,both,"{pdf,jpg,png}",10,24,1592,2025-09-29T11:00:28.893598Z
RD-01593,T-447,T-447-DOC-1593,- Identificación del solicitante,True,both,"{jpg,png,pdf}",10,120,1593,2025-09-29T11:00:28.893598Z
RD-01594,T-447,T-447-DOC-1594,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1594,2025-09-29T11:00:28.893598Z
RD-01595,T-447,T-447-DOC-1595,- Horario preferido,True,both,"{pdf,jpg,png}",10,24,1595,2025-09-29T11:00:28.893598Z
RD-01596,T-447,T-447-DOC-1596,Documento 1596,True,both,"{pdf,jpg,png}",10,24,1596,2025-09-29T11:00:28.893598Z
RD-01597,T-447,T-447-DOC-1597,Documento 1597,True,both,"{pdf,jpg,png}",10,24,1597,2025-09-29T11:00:28.893598Z
RD-01598,T-447,T-447-DOC-1598,Documento 1598,True,both,"{pdf,jpg,png}",10,24,1598,2025-09-29T11:00:28.893598Z
RD-01599,T-447,T-447-DOC-1599,Documento 1599,True,both,"{pdf,jpg,png}",10,24,1599,2025-09-29T11:00:28.893598Z
RD-01600,T-447,T-447-DOC-1600,Documento 1600,True,both,"{pdf,jpg,png}",10,24,1600,2025-09-29T11:00:28.893598Z
RD-01601,T-447,T-447-DOC-1601,Documento 1601,True,both,"{pdf,jpg,png}",10,24,1601,2025-09-29T11:00:28.893598Z
RD-01602,T-447,T-447-DOC-1602,Documento 1602,True,both,"{pdf,jpg,png}",10,24,1602,2025-09-29T11:00:28.893598Z
RD-01603,T-447,T-447-DOC-1603,Documento 1603,True,both,"{pdf,jpg,png}",10,24,1603,2025-09-29T11:00:28.893598Z
RD-01604,T-447,T-447-DOC-1604,Documento 1604,True,both,"{pdf,jpg,png}",10,24,1604,2025-09-29T11:00:28.893598Z
RD-01605,T-447,T-447-DOC-1605,Documento 1605,True,both,"{pdf,jpg,png}",10,24,1605,2025-09-29T11:00:28.893598Z
RD-01606,T-448,T-448-DOC-1606,- Texto del comunicado,True,both,"{pdf,jpg,png}",10,24,1606,2025-09-29T11:00:28.893598Z
RD-01607,T-448,T-448-DOC-1607,- Identificación del emisor,True,both,"{jpg,png,pdf}",10,120,1607,2025-09-29T11:00:28.893598Z
RD-01608,T-448,T-448-DOC-1608,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1608,2025-09-29T11:00:28.893598Z
RD-01609,T-448,T-448-DOC-1609,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1609,2025-09-29T11:00:28.893598Z
RD-01610,T-448,T-448-DOC-1610,- Autorización de difusión,True,both,"{pdf,jpg,png}",10,24,1610,2025-09-29T11:00:28.893598Z
RD-01611,T-448,T-448-DOC-1611,Documento 1611,True,both,"{pdf,jpg,png}",10,24,1611,2025-09-29T11:00:28.893598Z
RD-01612,T-448,T-448-DOC-1612,Documento 1612,True,both,"{pdf,jpg,png}",10,24,1612,2025-09-29T11:00:28.893598Z
RD-01613,T-448,T-448-DOC-1613,Documento 1613,True,both,"{pdf,jpg,png}",10,24,1613,2025-09-29T11:00:28.893598Z
RD-01614,T-448,T-448-DOC-1614,Documento 1614,True,both,"{pdf,jpg,png}",10,24,1614,2025-09-29T11:00:28.893598Z
RD-01615,T-448,T-448-DOC-1615,Documento 1615,True,both,"{pdf,jpg,png}",10,24,1615,2025-09-29T11:00:28.893598Z
RD-01616,T-448,T-448-DOC-1616,Documento 1616,True,both,"{pdf,jpg,png}",10,24,1616,2025-09-29T11:00:28.893598Z
RD-01617,T-448,T-448-DOC-1617,Documento 1617,True,both,"{pdf,jpg,png}",10,24,1617,2025-09-29T11:00:28.893598Z
RD-01618,T-448,T-448-DOC-1618,Documento 1618,True,both,"{pdf,jpg,png}",10,24,1618,2025-09-29T11:00:28.893598Z
RD-01619,T-448,T-448-DOC-1619,Documento 1619,True,both,"{pdf,jpg,png}",10,24,1619,2025-09-29T11:00:28.893598Z
RD-01620,T-448,T-448-DOC-1620,Documento 1620,True,both,"{pdf,jpg,png}",10,24,1620,2025-09-29T11:00:28.893598Z
RD-01621,T-449,T-449-DOC-1621,- Material publicitario,True,both,"{pdf,jpg,png}",10,24,1621,2025-09-29T11:00:28.893598Z
RD-01622,T-449,T-449-DOC-1622,- Duración exacta,True,both,{pdf},10,12,1622,2025-09-29T11:00:28.893598Z
RD-01623,T-449,T-449-DOC-1623,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1623,2025-09-29T11:00:28.893598Z
RD-01624,T-449,T-449-DOC-1624,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1624,2025-09-29T11:00:28.893598Z
RD-01625,T-449,T-449-DOC-1625,- Preferencias de horario,True,both,"{pdf,jpg,png}",10,24,1625,2025-09-29T11:00:28.893598Z
RD-01626,T-449,T-449-DOC-1626,Documento 1626,True,both,"{pdf,jpg,png}",10,24,1626,2025-09-29T11:00:28.893598Z
RD-01627,T-449,T-449-DOC-1627,Documento 1627,True,both,"{pdf,jpg,png}",10,24,1627,2025-09-29T11:00:28.893598Z
RD-01628,T-449,T-449-DOC-1628,Documento 1628,True,both,"{pdf,jpg,png}",10,24,1628,2025-09-29T11:00:28.893598Z
RD-01629,T-449,T-449-DOC-1629,Documento 1629,True,both,"{pdf,jpg,png}",10,24,1629,2025-09-29T11:00:28.893598Z
RD-01630,T-449,T-449-DOC-1630,Documento 1630,True,both,"{pdf,jpg,png}",10,24,1630,2025-09-29T11:00:28.893598Z
RD-01631,T-449,T-449-DOC-1631,Documento 1631,True,both,"{pdf,jpg,png}",10,24,1631,2025-09-29T11:00:28.893598Z
RD-01632,T-449,T-449-DOC-1632,Documento 1632,True,both,"{pdf,jpg,png}",10,24,1632,2025-09-29T11:00:28.893598Z
RD-01633,T-449,T-449-DOC-1633,Documento 1633,True,both,"{pdf,jpg,png}",10,24,1633,2025-09-29T11:00:28.893598Z
RD-01634,T-449,T-449-DOC-1634,Documento 1634,True,both,"{pdf,jpg,png}",10,24,1634,2025-09-29T11:00:28.893598Z
RD-01635,T-449,T-449-DOC-1635,Documento 1635,True,both,"{pdf,jpg,png}",10,24,1635,2025-09-29T11:00:28.893598Z
RD-01636,T-450,T-450-DOC-1636,- Texto del mensaje,True,both,"{pdf,jpg,png}",10,24,1636,2025-09-29T11:00:28.893598Z
RD-01637,T-450,T-450-DOC-1637,- Identificación del solicitante,True,both,"{jpg,png,pdf}",10,120,1637,2025-09-29T11:00:28.893598Z
RD-01638,T-450,T-450-DOC-1638,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1638,2025-09-29T11:00:28.893598Z
RD-01639,T-450,T-450-DOC-1639,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1639,2025-09-29T11:00:28.893598Z
RD-01640,T-450,T-450-DOC-1640,- Fecha de emisión,True,both,"{pdf,jpg,png}",10,24,1640,2025-09-29T11:00:28.893598Z
RD-01641,T-450,T-450-DOC-1641,Documento 1641,True,both,"{pdf,jpg,png}",10,24,1641,2025-09-29T11:00:28.893598Z
RD-01642,T-450,T-450-DOC-1642,Documento 1642,True,both,"{pdf,jpg,png}",10,24,1642,2025-09-29T11:00:28.893598Z
RD-01643,T-450,T-450-DOC-1643,Documento 1643,True,both,"{pdf,jpg,png}",10,24,1643,2025-09-29T11:00:28.893598Z
RD-01644,T-450,T-450-DOC-1644,Documento 1644,True,both,"{pdf,jpg,png}",10,24,1644,2025-09-29T11:00:28.893598Z
RD-01645,T-450,T-450-DOC-1645,Documento 1645,True,both,"{pdf,jpg,png}",10,24,1645,2025-09-29T11:00:28.893598Z
RD-01646,T-450,T-450-DOC-1646,Documento 1646,True,both,"{pdf,jpg,png}",10,24,1646,2025-09-29T11:00:28.893598Z
RD-01647,T-450,T-450-DOC-1647,Documento 1647,True,both,"{pdf,jpg,png}",10,24,1647,2025-09-29T11:00:28.893598Z
RD-01648,T-450,T-450-DOC-1648,Documento 1648,True,both,"{pdf,jpg,png}",10,24,1648,2025-09-29T11:00:28.893598Z
RD-01649,T-450,T-450-DOC-1649,Documento 1649,True,both,"{pdf,jpg,png}",10,24,1649,2025-09-29T11:00:28.893598Z
RD-01650,T-450,T-450-DOC-1650,Documento 1650,True,both,"{pdf,jpg,png}",10,24,1650,2025-09-29T11:00:28.893598Z
RD-01651,T-451,T-451-DOC-1651,- Texto del mensaje,True,both,"{pdf,jpg,png}",10,24,1651,2025-09-29T11:00:28.893598Z
RD-01652,T-451,T-451-DOC-1652,- Identificación del solicitante,True,both,"{jpg,png,pdf}",10,120,1652,2025-09-29T11:00:28.893598Z
RD-01653,T-451,T-451-DOC-1653,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1653,2025-09-29T11:00:28.893598Z
RD-01654,T-451,T-451-DOC-1654,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1654,2025-09-29T11:00:28.893598Z
RD-01655,T-451,T-451-DOC-1655,- Fecha de emisión,True,both,"{pdf,jpg,png}",10,24,1655,2025-09-29T11:00:28.893598Z
RD-01656,T-451,T-451-DOC-1656,Documento 1656,True,both,"{pdf,jpg,png}",10,24,1656,2025-09-29T11:00:28.893598Z
RD-01657,T-451,T-451-DOC-1657,Documento 1657,True,both,"{pdf,jpg,png}",10,24,1657,2025-09-29T11:00:28.893598Z
RD-01658,T-451,T-451-DOC-1658,Documento 1658,True,both,"{pdf,jpg,png}",10,24,1658,2025-09-29T11:00:28.893598Z
RD-01659,T-451,T-451-DOC-1659,Documento 1659,True,both,"{pdf,jpg,png}",10,24,1659,2025-09-29T11:00:28.893598Z
RD-01660,T-451,T-451-DOC-1660,Documento 1660,True,both,"{pdf,jpg,png}",10,24,1660,2025-09-29T11:00:28.893598Z
RD-01661,T-451,T-451-DOC-1661,Documento 1661,True,both,"{pdf,jpg,png}",10,24,1661,2025-09-29T11:00:28.893598Z
RD-01662,T-451,T-451-DOC-1662,Documento 1662,True,both,"{pdf,jpg,png}",10,24,1662,2025-09-29T11:00:28.893598Z
RD-01663,T-451,T-451-DOC-1663,Documento 1663,True,both,"{pdf,jpg,png}",10,24,1663,2025-09-29T11:00:28.893598Z
RD-01664,T-451,T-451-DOC-1664,Documento 1664,True,both,"{pdf,jpg,png}",10,24,1664,2025-09-29T11:00:28.893598Z
RD-01665,T-451,T-451-DOC-1665,Documento 1665,True,both,"{pdf,jpg,png}",10,24,1665,2025-09-29T11:00:28.893598Z
RD-01666,T-452,T-452-DOC-1666,- Fotografía digital,True,both,"{pdf,jpg,png}",10,24,1666,2025-09-29T11:00:28.893598Z
RD-01667,T-452,T-452-DOC-1667,- Texto del anuncio,True,both,"{pdf,jpg,png}",10,24,1667,2025-09-29T11:00:28.893598Z
RD-01668,T-452,T-452-DOC-1668,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1668,2025-09-29T11:00:28.893598Z
RD-01669,T-452,T-452-DOC-1669,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1669,2025-09-29T11:00:28.893598Z
RD-01670,T-452,T-452-DOC-1670,- Autorización de uso de imagen,True,both,"{pdf,jpg,png}",10,24,1670,2025-09-29T11:00:28.893598Z
RD-01671,T-452,T-452-DOC-1671,Documento 1671,True,both,"{pdf,jpg,png}",10,24,1671,2025-09-29T11:00:28.893598Z
RD-01672,T-452,T-452-DOC-1672,Documento 1672,True,both,"{pdf,jpg,png}",10,24,1672,2025-09-29T11:00:28.893598Z
RD-01673,T-452,T-452-DOC-1673,Documento 1673,True,both,"{pdf,jpg,png}",10,24,1673,2025-09-29T11:00:28.893598Z
RD-01674,T-452,T-452-DOC-1674,Documento 1674,True,both,"{pdf,jpg,png}",10,24,1674,2025-09-29T11:00:28.893598Z
RD-01675,T-452,T-452-DOC-1675,Documento 1675,True,both,"{pdf,jpg,png}",10,24,1675,2025-09-29T11:00:28.893598Z
RD-01676,T-452,T-452-DOC-1676,Documento 1676,True,both,"{pdf,jpg,png}",10,24,1676,2025-09-29T11:00:28.893598Z
RD-01677,T-452,T-452-DOC-1677,Documento 1677,True,both,"{pdf,jpg,png}",10,24,1677,2025-09-29T11:00:28.893598Z
RD-01678,T-452,T-452-DOC-1678,Documento 1678,True,both,"{pdf,jpg,png}",10,24,1678,2025-09-29T11:00:28.893598Z
RD-01679,T-452,T-452-DOC-1679,Documento 1679,True,both,"{pdf,jpg,png}",10,24,1679,2025-09-29T11:00:28.893598Z
RD-01680,T-452,T-452-DOC-1680,Documento 1680,True,both,"{pdf,jpg,png}",10,24,1680,2025-09-29T11:00:28.893598Z
RD-01681,T-453,T-453-DOC-1681,- Texto del aviso,True,both,"{pdf,jpg,png}",10,24,1681,2025-09-29T11:00:28.893598Z
RD-01682,T-453,T-453-DOC-1682,- Conteo de palabras,True,both,"{pdf,jpg,png}",10,24,1682,2025-09-29T11:00:28.893598Z
RD-01683,T-453,T-453-DOC-1683,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1683,2025-09-29T11:00:28.893598Z
RD-01684,T-453,T-453-DOC-1684,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1684,2025-09-29T11:00:28.893598Z
RD-01685,T-453,T-453-DOC-1685,- Preferencia de horario,True,both,"{pdf,jpg,png}",10,24,1685,2025-09-29T11:00:28.893598Z
RD-01686,T-453,T-453-DOC-1686,Documento 1686,True,both,"{pdf,jpg,png}",10,24,1686,2025-09-29T11:00:28.893598Z
RD-01687,T-453,T-453-DOC-1687,Documento 1687,True,both,"{pdf,jpg,png}",10,24,1687,2025-09-29T11:00:28.893598Z
RD-01688,T-453,T-453-DOC-1688,Documento 1688,True,both,"{pdf,jpg,png}",10,24,1688,2025-09-29T11:00:28.893598Z
RD-01689,T-453,T-453-DOC-1689,Documento 1689,True,both,"{pdf,jpg,png}",10,24,1689,2025-09-29T11:00:28.893598Z
RD-01690,T-453,T-453-DOC-1690,Documento 1690,True,both,"{pdf,jpg,png}",10,24,1690,2025-09-29T11:00:28.893598Z
RD-01691,T-453,T-453-DOC-1691,Documento 1691,True,both,"{pdf,jpg,png}",10,24,1691,2025-09-29T11:00:28.893598Z
RD-01692,T-453,T-453-DOC-1692,Documento 1692,True,both,"{pdf,jpg,png}",10,24,1692,2025-09-29T11:00:28.893598Z
RD-01693,T-453,T-453-DOC-1693,Documento 1693,True,both,"{pdf,jpg,png}",10,24,1693,2025-09-29T11:00:28.893598Z
RD-01694,T-453,T-453-DOC-1694,Documento 1694,True,both,"{pdf,jpg,png}",10,24,1694,2025-09-29T11:00:28.893598Z
RD-01695,T-453,T-453-DOC-1695,Documento 1695,True,both,"{pdf,jpg,png}",10,24,1695,2025-09-29T11:00:28.893598Z
RD-01696,T-454,T-454-DOC-1696,- Material publicitario,True,both,"{pdf,jpg,png}",10,24,1696,2025-09-29T11:00:28.893598Z
RD-01697,T-454,T-454-DOC-1697,- Duración exacta,True,both,{pdf},10,12,1697,2025-09-29T11:00:28.893598Z
RD-01698,T-454,T-454-DOC-1698,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1698,2025-09-29T11:00:28.893598Z
RD-01699,T-454,T-454-DOC-1699,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1699,2025-09-29T11:00:28.893598Z
RD-01700,T-454,T-454-DOC-1700,- Plan de emisión,True,both,"{pdf,jpg,png}",10,24,1700,2025-09-29T11:00:28.893598Z
RD-01701,T-454,T-454-DOC-1701,Documento 1701,True,both,"{pdf,jpg,png}",10,24,1701,2025-09-29T11:00:28.893598Z
RD-01702,T-454,T-454-DOC-1702,Documento 1702,True,both,"{pdf,jpg,png}",10,24,1702,2025-09-29T11:00:28.893598Z
RD-01703,T-454,T-454-DOC-1703,Documento 1703,True,both,"{pdf,jpg,png}",10,24,1703,2025-09-29T11:00:28.893598Z
RD-01704,T-454,T-454-DOC-1704,Documento 1704,True,both,"{pdf,jpg,png}",10,24,1704,2025-09-29T11:00:28.893598Z
RD-01705,T-454,T-454-DOC-1705,Documento 1705,True,both,"{pdf,jpg,png}",10,24,1705,2025-09-29T11:00:28.893598Z
RD-01706,T-454,T-454-DOC-1706,Documento 1706,True,both,"{pdf,jpg,png}",10,24,1706,2025-09-29T11:00:28.893598Z
RD-01707,T-454,T-454-DOC-1707,Documento 1707,True,both,"{pdf,jpg,png}",10,24,1707,2025-09-29T11:00:28.893598Z
RD-01708,T-454,T-454-DOC-1708,Documento 1708,True,both,"{pdf,jpg,png}",10,24,1708,2025-09-29T11:00:28.893598Z
RD-01709,T-454,T-454-DOC-1709,Documento 1709,True,both,"{pdf,jpg,png}",10,24,1709,2025-09-29T11:00:28.893598Z
RD-01710,T-454,T-454-DOC-1710,Documento 1710,True,both,"{pdf,jpg,png}",10,24,1710,2025-09-29T11:00:28.893598Z
RD-01711,T-455,T-455-DOC-1711,- Texto para scroll,True,both,"{pdf,jpg,png}",10,24,1711,2025-09-29T11:00:28.893598Z
RD-01712,T-455,T-455-DOC-1712,- Diseño gráfico,True,both,"{pdf,jpg,png}",10,24,1712,2025-09-29T11:00:28.893598Z
RD-01713,T-455,T-455-DOC-1713,- Formulario de solicitud,True,both,"{pdf,jpg,png}",10,6,1713,2025-09-29T11:00:28.893598Z
RD-01714,T-455,T-455-DOC-1714,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1714,2025-09-29T11:00:28.893598Z
RD-01715,T-455,T-455-DOC-1715,- Duración solicitada,True,both,"{pdf,jpg,png}",10,24,1715,2025-09-29T11:00:28.893598Z
RD-01716,T-455,T-455-DOC-1716,Documento 1716,True,both,"{pdf,jpg,png}",10,24,1716,2025-09-29T11:00:28.893598Z
RD-01717,T-455,T-455-DOC-1717,Documento 1717,True,both,"{pdf,jpg,png}",10,24,1717,2025-09-29T11:00:28.893598Z
RD-01718,T-455,T-455-DOC-1718,Documento 1718,True,both,"{pdf,jpg,png}",10,24,1718,2025-09-29T11:00:28.893598Z
RD-01719,T-455,T-455-DOC-1719,Documento 1719,True,both,"{pdf,jpg,png}",10,24,1719,2025-09-29T11:00:28.893598Z
RD-01720,T-455,T-455-DOC-1720,Documento 1720,True,both,"{pdf,jpg,png}",10,24,1720,2025-09-29T11:00:28.893598Z
RD-01721,T-455,T-455-DOC-1721,Documento 1721,True,both,"{pdf,jpg,png}",10,24,1721,2025-09-29T11:00:28.893598Z
RD-01722,T-455,T-455-DOC-1722,Documento 1722,True,both,"{pdf,jpg,png}",10,24,1722,2025-09-29T11:00:28.893598Z
RD-01723,T-455,T-455-DOC-1723,Documento 1723,True,both,"{pdf,jpg,png}",10,24,1723,2025-09-29T11:00:28.893598Z
RD-01724,T-455,T-455-DOC-1724,Documento 1724,True,both,"{pdf,jpg,png}",10,24,1724,2025-09-29T11:00:28.893598Z
RD-01725,T-455,T-455-DOC-1725,Documento 1725,True,both,"{pdf,jpg,png}",10,24,1725,2025-09-29T11:00:28.893598Z
RD-01726,T-456,T-456-DOC-1726,- Plan anual de publicidad,True,both,"{pdf,jpg,png}",10,24,1726,2025-09-29T11:00:28.893598Z
RD-01727,T-456,T-456-DOC-1727,- Material publicitario,True,both,"{pdf,jpg,png}",10,24,1727,2025-09-29T11:00:28.893598Z
RD-01728,T-456,T-456-DOC-1728,- Contrato anual,True,both,"{pdf,jpg,png}",10,24,1728,2025-09-29T11:00:28.893598Z
RD-01729,T-456,T-456-DOC-1729,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1729,2025-09-29T11:00:28.893598Z
RD-01730,T-456,T-456-DOC-1730,- Calendario de emisiones,True,both,"{pdf,jpg,png}",10,24,1730,2025-09-29T11:00:28.893598Z
RD-01731,T-456,T-456-DOC-1731,Documento 1731,True,both,"{pdf,jpg,png}",10,24,1731,2025-09-29T11:00:28.893598Z
RD-01732,T-456,T-456-DOC-1732,Documento 1732,True,both,"{pdf,jpg,png}",10,24,1732,2025-09-29T11:00:28.893598Z
RD-01733,T-456,T-456-DOC-1733,Documento 1733,True,both,"{pdf,jpg,png}",10,24,1733,2025-09-29T11:00:28.893598Z
RD-01734,T-456,T-456-DOC-1734,Documento 1734,True,both,"{pdf,jpg,png}",10,24,1734,2025-09-29T11:00:28.893598Z
RD-01735,T-456,T-456-DOC-1735,Documento 1735,True,both,"{pdf,jpg,png}",10,24,1735,2025-09-29T11:00:28.893598Z
RD-01736,T-456,T-456-DOC-1736,Documento 1736,True,both,"{pdf,jpg,png}",10,24,1736,2025-09-29T11:00:28.893598Z
RD-01737,T-456,T-456-DOC-1737,Documento 1737,True,both,"{pdf,jpg,png}",10,24,1737,2025-09-29T11:00:28.893598Z
RD-01738,T-456,T-456-DOC-1738,Documento 1738,True,both,"{pdf,jpg,png}",10,24,1738,2025-09-29T11:00:28.893598Z
RD-01739,T-456,T-456-DOC-1739,Documento 1739,True,both,"{pdf,jpg,png}",10,24,1739,2025-09-29T11:00:28.893598Z
RD-01740,T-456,T-456-DOC-1740,Documento 1740,True,both,"{pdf,jpg,png}",10,24,1740,2025-09-29T11:00:28.893598Z
RD-01741,T-457,T-457-DOC-1741,- Licencia editorial,True,both,"{pdf,jpg,png}",10,24,1741,2025-09-29T11:00:28.893598Z
RD-01742,T-457,T-457-DOC-1742,- Plan de negocio,True,both,"{pdf,jpg,png}",10,24,1742,2025-09-29T11:00:28.893598Z
RD-01743,T-457,T-457-DOC-1743,- Muestra de contenido,True,both,"{pdf,jpg,png}",10,24,1743,2025-09-29T11:00:28.893598Z
RD-01744,T-457,T-457-DOC-1744,- Comprobante de pago,True,both,"{pdf,jpg,png}",10,24,1744,2025-09-29T11:00:28.893598Z
RD-01745,T-457,T-457-DOC-1745,- Registro comercial,True,both,"{pdf,jpg,png}",10,24,1745,2025-09-29T11:00:28.893598Z
RD-01746,T-457,T-457-DOC-1746,Documento 1746,True,both,"{pdf,jpg,png}",10,24,1746,2025-09-29T11:00:28.893598Z
RD-01747,T-457,T-457-DOC-1747,Documento 1747,True,both,"{pdf,jpg,png}",10,24,1747,2025-09-29T11:00:28.893598Z
RD-01748,T-457,T-457-DOC-1748,Documento 1748,True,both,"{pdf,jpg,png}",10,24,1748,2025-09-29T11:00:28.893598Z
RD-01749,T-457,T-457-DOC-1749,Documento 1749,True,both,"{pdf,jpg,png}",10,24,1749,2025-09-29T11:00:28.893598Z
RD-01750,T-457,T-457-DOC-1750,Documento 1750,True,both,"{pdf,jpg,png}",10,24,1750,2025-09-29T11:00:28.893598Z
RD-01751,T-457,T-457-DOC-1751,Documento 1751,True,both,"{pdf,jpg,png}",10,24,1751,2025-09-29T11:00:28.893598Z
RD-01752,T-457,T-457-DOC-1752,Documento 1752,True,both,"{pdf,jpg,png}",10,24,1752,2025-09-29T11:00:28.893598Z
RD-01753,T-457,T-457-DOC-1753,Documento 1753,True,both,"{pdf,jpg,png}",10,24,1753,2025-09-29T11:00:28.893598Z
RD-01754,T-457,T-457-DOC-1754,Documento 1754,True,both,"{pdf,jpg,png}",10,24,1754,2025-09-29T11:00:28.893598Z
RD-01755,T-457,T-457-DOC-1755,Documento 1755,True,both,"{pdf,jpg,png}",10,24,1755,2025-09-29T11:00:28.893598Z
